"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"437","R. Vilca","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","RAMF","RW","LAMF",22,200000,"2024-06-30",10,665,1,0.81,0,0.31,21.92,35.19,"Peru","Peru, Spain","right",175,70,"yes",7.31,6.5,50,3.65,18.52,0.54,0.74,0,3.52,4.81,0.81,1,0.14,0,0,2.84,0.14,1,0.14,0.11,0,0,12,1.62,25,8.333,0,1.89,21.43,0.27,0,1.62,25,0.41,4.2,48.39,8.26,34.43,2.3,1.22,0.54,14.08,0.68,0.68,20.84,77.27,4.06,63.33,5.95,97.73,7.58,67.86,18,84.21,0.95,57.14,16.39,15.79,0.04,0.68,0,0,0.41,0,0.27,1.49,54.55,2.03,20,0.54,0,0.27,0.41,2.84,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",2.03238,1.27272727272727,0,16.103068,3.25,1.893428,0.405,0.405027,0.406,18.431868513494
"438","J. Sheehan","Bolton Wanderers","Bolton Wanderers","England League One","2021/22","LDMF","LCMF","RDMF",26,200000,"2023-06-30",15,1126,4,3.16,1,2.6,12.15,48.68,"Wales","Wales","right",173,70,"no",5.44,4.64,65.52,1.12,14.29,0.96,1.53,0.16,1.44,2.29,0.64,2,0.16,0,0,2,0.32,3,0.24,0.25,0,0,26,2.08,30.77,15.385,0.08,0.88,63.64,0.4,80,0.48,50,0.08,1.2,60,4,48,0.88,1.44,1.12,28.77,0.56,1.28,38.37,87.5,10.79,74.81,6.71,94.05,15.03,92.55,33.25,92.07,4.24,56.6,19.85,35.66,0.21,1.6,0,0,0.4,20,0.4,6.95,71.26,1.92,58.33,0.88,45.45,0.56,0.48,5.99,90.67,0,NA,0,NA,0,0,0,0,NA,NA,0.64,NA,NA,2,0.4,40,4.96,1,100,"CDM2",0.72,1.28,0.08,33.57375,3.040128,5.431133,0.640016,0.560032,1.119936,38.598077547792
"439","J. Rich-Baghuelou","Accrington Stanley","Accrington Stanley","England League One","2021/22","RCB","LCB",NA,22,200000,"",9,760,0,1.28,1,0.3,30.32,68.75,"Australia","Australia, France","right",196,89,"no",11.01,7.34,77.42,13.5,69.3,0.36,0.62,0.12,4.97,8.63,1.78,4,0.47,0,0,1.3,0,0,0,0.15,0,0,12,1.42,25,0,0.12,0.59,40,0.24,0,0.36,66.67,0,1.07,66.67,2.01,64.71,2.37,0.36,0.24,11.01,0.36,1.18,28.54,63.49,15.75,51.13,1.78,93.33,7.93,80.6,19.18,70.99,8.88,49.33,26.33,38.03,0.04,0.47,0,0.12,0,0,0.12,8.05,45.59,1.42,25,0.36,0,0.24,0.24,8.64,63.01,0,NA,0,NA,0,0,0,0,NA,NA,1.07,NA,NA,0,0,0,0,0,0,"CB",0.713369,0,0,18.120046,5.682628,5.444064,0.355,0.236,0.355,11.424028342
"440","Daniel Butterworth","Fleetwood Town","Fleetwood Town","England League One","2021/22","LW","CF","LAMF",22,200000,"2022-06-30",11,531,1,1.33,0,0.22,21.53,31.5,"England","England","right",181,69,"yes",5.25,6.61,41.03,2.03,8.33,0.17,0.21,0,2.37,2.9,0.85,2,0.34,0,0,3.22,0.17,1,0.17,0.23,0,0,14,2.37,42.86,7.143,0,1.02,0,0.85,0,0.17,0,0.17,4.92,44.83,8.81,30.77,1.19,2.2,1.86,11.02,1.36,0.85,15.93,76.6,2.71,68.75,3.73,95.45,6.27,64.86,13.39,84.81,1.53,55.56,15.89,21.96,0.04,0.34,0,0,0.17,0,0.34,1.53,44.44,1.36,37.5,0.34,50,0.34,0.17,1.53,22.22,0,NA,0,NA,0,0,0,0,NA,NA,0.17,NA,NA,0.17,0,0,0.34,0,0,"Winger",2.205636,0.739130434782609,0,12.20238,2.712083,0.339966,1.015782,0,0.51,18.4135236
"441","C. Kelman","Gillingham","Gillingham","England League One","2021/22","CF",NA,NA,20,200000,"2023-06-30",21,1329,2,3.01,1,0.85,20.86,31.82,"England","England, United States","right",180,70,"yes",3.12,3.32,57.14,4.2,22.58,0.2,0.27,0,1.02,1.34,0.81,3,0.2,0,0,2.51,0.14,2,0.14,0.2,2,0.14,28,1.9,39.29,7.143,0.07,0.61,0,0.27,0,0.34,0,0.2,4.06,40,9.07,26.87,2.57,1.08,0.68,7.31,1.22,0.61,11.85,72.57,2.44,55.56,3.18,95.74,3.79,66.07,10.9,78.26,0.47,14.29,13.81,9.02,0.06,0.34,0,0,0.47,28.57,0.07,1.29,63.16,0.54,25,0.41,33.33,0.41,0,1.02,73.33,0,NA,0,NA,0,0,0,0,NA,NA,0.07,NA,NA,0,0,0,0,0,0,"CF",1.624,0.7,0.134279,8.599545,1.897048,0.747966,0.74651,0,0.135,9.014382121008
"442","J. Mattock","Rotherham United","Rotherham United","England League One","2021/22","LCB",NA,NA,31,200000,"2022-06-30",16,892,0,0.5,0,0.46,19.27,57.07,"England","England","left",181,78,"no",9.99,6.36,63.49,7.37,58.9,0.71,1.05,0.3,5.25,7.8,1.21,4,0.4,0,0,1.31,0,0,0,0.05,0,0,6,0.61,33.33,0,0,1.21,58.33,1.11,63.64,0.1,0,0.2,0.71,57.14,1.72,29.41,0.71,0.61,0.1,15.74,0.3,0.4,30.37,78.07,17.25,71.35,2.83,92.86,7.97,87.34,23.41,83.62,5.75,59.65,22.52,31.79,0.05,0.5,0,0,0.1,0,0.1,7.37,71.23,1.72,58.82,0.4,50,0.5,0.61,11,72.48,0,NA,0,NA,0,0,0,0,NA,NA,1.31,NA,NA,0.61,0.1,0,0.81,0,0,"CB",0.405694,0,0,23.709859,4.037964,7.9728,0.203313,0.705793,1.011704,19.047118538978
"443","L. Moult","Burton Albion","Burton Albion","England League One","2021/22","CF",NA,NA,29,200000,"2023-06-30",8,349,1,0.91,0,0.09,23.47,36.26,"England","England","right",183,85,"no",4.9,3.35,76.92,8.25,37.5,0.52,0.8,0,1.81,2.8,1.55,1,0.26,0,0,1.81,0.26,1,0.26,0.23,0,0,9,2.32,44.44,11.111,0,1.55,0,0.77,0,0.77,0,0.77,1.55,50,5.42,28.57,4.13,0.52,0.26,7.48,0.77,0.52,14.7,70.18,2.58,40,3.35,92.31,5.42,61.9,12.38,79.17,0.77,66.67,15.19,10.31,0.02,0.26,0,0,0,0,0,1.81,71.43,1.55,0,0,0,0.52,0.52,0.77,0,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.775,1.1304347826087,0,10.31646,2.57682,0,1.031008,0,0,0.83643474
"444","A. Bakayoko","Bolton Wanderers","Bolton Wanderers","England League One","2021/22","CF","RAMF",NA,26,200000,"2023-06-30",28,1424,8,6.14,1,1.37,25.66,37.93,"Sierra Leone","Sierra Leone, England","left",193,85,"no",4.74,3.03,66.67,9.67,42.48,0.95,1.52,0.19,1.77,2.83,1.2,4,0.25,0,0,2.02,0.51,8,0.51,0.39,1,0.06,26,1.64,53.85,30.769,0.06,0.88,21.43,0.38,16.67,0.51,25,0.13,1.2,57.89,6.64,26.67,3.29,0.32,0,14.03,2.34,0.44,20.79,76.6,4.17,68.18,5.81,88.04,6.64,71.43,18.96,80,1.07,58.82,14.55,12.1,0.09,0.95,0.06,0.06,0.44,57.14,0.44,1.64,69.23,1.64,53.85,0.51,50,0.95,0.13,2.97,63.83,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.69468,1.30769230769231,0.251416,15.92514,2.020101,1.895751,0.88314,0.188584,0.88314,30.5103392154
"445","O. Shodipo","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","LWB","LAMF","LB",24,200000,"2022-06-30",14,681,1,1.13,0,1.1,29.34,50,"Republic of Ireland","Republic of Ireland, England","right",176,70,"yes",6.21,4.89,64.86,2.78,33.33,0,0,0.13,3.04,5.61,1.19,2,0.26,0,0,6.87,0.13,1,0.13,0.15,0,0,12,1.59,8.33,8.333,0,4.49,17.65,4.36,18.18,0.13,0,0.79,8.33,68.25,16.65,50,2.64,3.3,1.32,13.35,0.66,2.25,22.07,70.66,3.57,44.44,7.14,100,7.27,54.55,16.26,87.8,1.45,36.36,19.48,23.28,0.15,0.79,0.13,0.13,0.26,100,0.53,1.32,30,3.44,23.08,0.4,33.33,0.53,0.93,1.98,73.33,0,NA,0,NA,0,0,0,0,NA,NA,0.66,NA,NA,0,0,0,0,0,0,"WB",5.685225,0.866666666666667,0.26,15.594662,3.171654,1.451934,0.132447,0.792485,0.793952,37.755376810186
"446","J. Walsh","Lincoln City","Lincoln City","England League One","2021/22","LCB",NA,NA,29,200000,"2022-06-30",12,1095,0,1.91,0,0.04,22.44,58.24,"Wales","Wales","left",180,70,"no",10.93,6.9,69.05,7.4,55.56,0.82,1.35,0.99,5.34,8.74,1.32,6,0.49,1,0.08,0.41,0,0,0,0.16,0,0,7,0.58,28.57,0,0,0.49,16.67,0.49,16.67,0,0,0,0.25,33.33,0.99,41.67,0.9,1.89,0.66,28.52,0.33,0.49,48,83.05,20.3,75.71,3.62,95.45,19.97,90.12,42.16,88.5,5.42,45.45,20.51,34.61,0,0.08,0,0,0.58,14.29,0,5.01,50.82,0.66,25,0.41,20,0.08,0,8.47,56.31,0,NA,0,NA,0,0,0,0,NA,NA,2.05,NA,NA,0,0,0,0,0,0,"CB",0.083325,0,0.082882,39.864,4.76445,4.769457,0.165706,0.081683,0.165,4.51199491199
"447","T. Hopper","Lincoln City","Lincoln City","England League One","2021/22","CF",NA,NA,28,200000,"2023-06-30",18,1305,1,1.64,1,0.87,28.07,38.82,"England","England","left",186,67,"no",5.79,3.93,57.89,8.83,42.19,0.07,0.1,0.14,3.45,5.1,1.38,1,0.07,0,0,1.24,0.07,1,0.07,0.11,0,0,12,0.83,41.67,8.333,0.07,0.41,33.33,0.28,25,0.14,50,0.07,1.79,42.31,9.59,32.37,2.34,0.48,0.34,9.72,2.41,2.83,13.59,71.07,2.9,45.24,4.28,95.16,3.66,67.92,12.9,73.26,0.28,25,14.05,7.42,0.06,0.55,0.07,0,0,0,0.34,1.31,31.58,1.03,46.67,0,0,0.69,0.14,1.45,52.38,0,NA,0,NA,0,0,0,0,NA,NA,0.07,NA,NA,0,0,0,0,0,0,"CF",0.757349,0.636363636363636,0,9.658413,2.275077,0.75951,0.345861,0.136653,0.480701,17.946756556524
"448","D. Mebude","AFC Wimbledon","AFC Wimbledon","England League One","2021/22","LAMF","RAMF","CF",20,200000,"2023-06-30",24,1164,2,1.45,0,0.09,25.59,33.23,"Scotland","Scotland, Nigeria","right",174,68,"yes",5.41,5.03,44.62,5.18,17.91,0.08,0.12,0.08,3.09,4.78,1.62,5,0.39,0,0,3.94,0.15,2,0.15,0.11,0,0,16,1.24,31.25,12.5,0,1.55,20,0.54,14.29,1.01,23.08,0.23,6.65,47.67,11.44,37.84,2.01,1.78,1.01,10.52,1.55,2.01,14.23,61.41,4.25,47.27,3.02,82.05,3.87,70,11.98,68.39,0.7,33.33,20.03,8.36,0.01,0.39,0,0,0.46,16.67,0.08,1.62,57.14,1.7,36.36,0.54,14.29,0.39,0.46,2.24,62.07,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",3.170055,1.36363636363636,0.076682,8.738643,2.244386,1.390368,0.3875,0.31,0.61812,12.903699699424
"449","T. Hume","Sunderland","Sunderland","England League One","2021/22","RB",NA,NA,20,175000,"2023-06-30",2,193,0,0,0,0.02,18.65,62.5,"Northern Ireland","Northern Ireland","right",180,0,"no",8.86,5.6,66.67,3.73,62.5,0.47,0.79,0,4.66,7.89,0.47,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,2.33,20,0,0,2.33,20,0.47,4.66,60,6.06,53.85,0,2.33,0.93,32.64,3.26,2.33,45.7,73.47,21.92,65.96,6.99,100,10.26,63.64,36.37,80.77,6.99,53.33,19.09,40.49,0.01,0.47,0,0,0,0,0.47,11.66,56,3.26,28.57,0,0,0.47,0.47,11.19,75,0,NA,0,NA,0,0,0,0,NA,NA,0.47,NA,NA,0,0,0,0,0,0,"FB",2.796,NA,0,33.57579,3.73352,8.3925,0,0.466,0.931382,25.300182220956
"450","J. Weir","Cambridge United","Cambridge United","England League One","2021/22","LDMF","RDMF","RCMF",19,150000,"2023-06-30",15,989,1,0.83,1,0.36,18.02,53.54,"England","England, Scotland","right",184,74,"yes",8.46,7.37,58.02,2.91,50,0.09,0.11,0.27,4.1,5.13,1,1,0.09,0,0,2.09,0.09,1,0.09,0.08,1,0.09,13,1.18,15.38,7.692,0.09,0.55,50,0.09,100,0.46,40,0.18,2.09,69.57,4,56.82,0.55,1.09,0.91,15.65,0.18,0.73,29.12,77.5,9.83,64.81,3.82,95.24,9.01,77.78,25.66,81.21,3,51.52,16.66,32.61,0.03,0.55,0.09,0,0.27,66.67,0.18,5.1,55.36,1.46,50,0.18,0,0.73,0.18,4.73,59.62,0,NA,0,NA,0,0,0,0,NA,NA,0.09,NA,NA,0.09,0,0,0.91,0,0,"CDM2",1.454013,1.125,0.180009,22.568,4.276074,2.820026,0.181484,0.275,0.73,16.608440693968
"451","Madger Gomes","Crewe Alexandra","Crewe Alexandra","England League One","2021/22","LCMF","LAMF",NA,24,150000,"2023-06-30",8,469,0,0.23,0,0.65,25.52,33.08,"Spain","Spain, Guinea-Bissau","left",178,74,"no",7.68,6.33,54.55,3.07,31.25,0.38,0.58,0.19,3.84,5.83,2.11,1,0.19,0,0,2.11,0,0,0,0.04,0,0,7,1.34,0,0,0,1.54,12.5,1.54,12.5,0,0,0.38,2.88,66.67,11.51,30,0.58,0.96,0.58,15.54,0.77,0.19,25.71,74.63,7.1,59.46,6.52,97.06,7.29,73.68,23.41,81.15,0.77,0,17.64,18.61,0.12,0.58,0,0.19,0.19,0,0.19,2.69,42.86,1.73,22.22,0.19,0,0.19,0.38,3.65,63.16,0,NA,0,NA,0,0,0,0,NA,NA,0.19,NA,NA,0,0,0,2.11,0,0,"CM2",1.920096,0,0,19.187373,3.453015,2.30534,0,0.1925,0.384406,16.146428560948
"452","A. Baldwin","Milton Keynes Dons","Milton Keynes Dons","England League One","2021/22","RCB","RWB",NA,24,150000,"",9,472,0,0,0,0,20.97,68.18,"England","England","right",0,0,"no",12.39,6.67,80,6.67,65.71,0,0,0.57,7.06,10,0.57,1,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.38,0,0.38,0,0,0.38,0,2.29,50,0,0.19,0.38,24.79,1.91,1.33,38.14,78,16.59,62.07,4.96,88.46,12.58,93.94,31.08,84.66,6.29,54.55,21.48,25.98,0,0,0,0,0.38,50,0,6.29,57.58,0.38,0,0.76,75,0,0,8.96,65.96,0,NA,0,NA,0,0,0,0,NA,NA,2.86,NA,NA,0,0,0,0,0,0,"CB",0,NA,0.19,29.7492,5.336,5.910016,0,0,0,5.43424472
"453","M. Watters","Milton Keynes Dons","Milton Keynes Dons","England League One","2021/22","CF",NA,NA,22,150000,"2024-06-30",11,546,5,3.99,1,0.64,17.47,28.3,"England","England","right",180,80,"yes",2.14,1.48,55.56,4.12,24,0,0,0,1.32,2.14,0.33,0,0,0,0,3.63,0.82,5,0.82,0.66,0,0,19,3.13,84.21,26.316,0.16,1.32,12.5,0.16,0,0.99,16.67,0.16,1.48,55.56,6.1,32.43,4.45,1.15,1.32,10.38,2.8,0.66,12.36,60,2.47,40,2.8,76.47,3.3,65,11.04,65.67,0.16,0,12.76,4.51,0.11,0.16,0.33,0,0,0,0.16,0.82,60,0.66,25,0,0,0.16,0.33,0.82,40,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.822288,1.24242424242424,0,7.416,0.822288,0.328,2.635773,0.165,0.165,11.88686129
"454","C. Brennan","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","RCB",NA,NA,21,150000,"2022-06-30",11,651,0,0.38,0,0,17.97,59.23,"Republic of Ireland","Republic of Ireland","right",178,69,"no",8.43,5.12,78.38,6.91,54,0.28,0.44,0.41,4.15,6.57,0.28,0,0,0,0,0.14,0,0,0,0.05,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0.55,25,2.35,47.06,0.28,1.11,0.83,23.09,0,0.97,35.67,88.37,14.65,79.25,3.18,100,12.72,95.65,32.63,90.68,3.04,63.64,17.22,22.42,0,0,0,0,0,0,0,3.32,62.5,0.28,0,0.14,0,0,0,6.08,65.91,0,NA,0,NA,0,0,0,0,NA,NA,1.66,NA,NA,0,0,0,0,0,0,"CB",0.1375,0,0,31.521579,4.013056,4.007328,0,0,0,0.72589076
"455","L. O'Neil","Cambridge United","Cambridge United","England League One","2021/22","LCMF","LDMF",NA,28,150000,"2022-06-30",17,1268,1,0.87,0,0.07,14.62,55.34,"England","England, Wales","right",180,80,"no",7.95,5.39,60.53,2.63,54.05,0.14,0.18,0.43,4.54,5.68,0.85,4,0.28,0,0,1.28,0.07,1,0.07,0.06,0,0,15,1.06,40,6.667,0,0.43,66.67,0.28,50,0.14,100,0.21,0.71,70,2.84,52.5,0.5,0.35,0.28,16.75,0.28,0.92,30.52,82.09,10.29,66.9,4.12,91.38,10.93,90.91,26.83,85.98,3.26,52.17,16.17,24.76,0.01,0.21,0,0,0.14,50,0,5.68,67.5,0.78,45.45,0.14,0,0.28,0.28,3.83,74.07,0,NA,0,NA,0,0,0,0,NA,NA,0.35,NA,NA,0.28,0.07,0,0.07,0,0,"CM2",0.497,1.16666666666667,0.07,25.053868,3.262567,2.836881,0.424,0.286681,0.35451,5.985923217262
"456","M. Lewis","Accrington Stanley","Accrington Stanley","England League One","2021/22","CF","LW","LWF",20,150000,"2024-06-30",3,92,0,0.07,0,0.01,19.57,25,"England","England","right",170,57,"yes",3.91,6.85,14.29,0,0,0.98,1.2,0,1.96,2.4,1.96,0,0,0,0,0,0,0,0,0.06,0,0,1,0.98,0,0,0,0.98,0,0,0,0.98,0,0,0.98,0,7.83,50,1.96,1.96,1.96,10.76,0.98,2.93,21.52,63.64,8.8,55.56,3.91,75,3.91,50,18.59,63.16,2.93,66.67,17.42,34.45,0.01,0.98,0,0,1.96,0,0,3.91,75,2.93,0,1.96,0,0.98,0,3.91,75,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0,0,0,13.695328,0.978865,2.9325,0,0,0,10.58068801
"457","K. Adedoyin","Accrington Stanley","Accrington Stanley","England League One","2021/22","CF","RW","RWF",21,150000,"2022-06-30",11,600,1,2.87,0,0.48,36,34.58,"Nigeria","Nigeria, England","left",184,73,"no",4.35,4.5,56.67,8.25,32.73,0.75,1.39,0,1.05,1.94,2.7,2,0.3,0,0,3.75,0.15,1,0.15,0.43,0,0,17,2.55,52.94,5.882,0,1.05,14.29,0.3,50,0.75,0,0,4.5,50,15.6,27.88,3.3,0.9,0,8.4,2.25,1.2,13.95,74.19,2.1,71.43,3.9,92.31,4.2,60.71,12.45,79.52,0.45,66.67,13.26,6.82,0.07,0.45,0,0,0.15,0,0.15,0.9,100,0.6,0,0.3,50,0.15,0.15,0.9,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",2.25,0.348837209302326,0,10.349505,2.55015,0.60003,1.34997,0.150045,0,10.05322818249
"458","D. Gardner","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","LCMF","DMF","LDMF",32,150000,"2022-06-30",18,972,3,1.83,0,0.48,20.74,44.64,"England","England","right",182,80,"no",9.35,9.35,52.48,1.76,36.84,0.28,0.35,0.09,4.17,5.31,2.04,4,0.37,0,0,0.74,0.28,1,0.09,0.17,0,0,7,0.65,42.86,42.857,0,0.09,0,0.09,0,0,0,0,1.67,27.78,4.91,37.74,0.46,0.65,0.74,14.07,0.28,0.65,28.89,69.55,11.76,51.18,4.17,93.33,8.52,81.52,22.69,78.37,6.11,37.88,22.98,31.69,0.04,0.46,0,0,0.19,0,0.09,6.02,46.15,1.3,42.86,0.65,28.57,0.56,0,7.41,52.5,0,NA,0,NA,0,0,0,0,NA,NA,0.19,NA,NA,0.46,0,0,0,2,100,"CM2",0.463926,1.64705882352941,0,20.092995,4.90688,3.89025,0.27859,0,0.55718,12.38457113844
"459","S. Whalley","Shrewsbury Town","Shrewsbury Town","England League One","2021/22","RCMF","AMF",NA,34,150000,"2022-06-30",17,1112,3,2.72,1,0.7,18.7,43.72,"England","England","right",176,67,"no",6.47,6.15,42.11,2.27,42.86,0.4,0.51,0.16,3.48,4.34,0.97,3,0.24,0,0,3.72,0.24,3,0.24,0.22,0,0,27,2.19,37.04,11.111,0.08,2.19,25.93,0.81,20,1.38,29.41,0.24,3.97,53.06,7.53,49.46,1.54,1.29,0.89,16.92,0.73,2.19,28.97,71.51,11.25,61.87,5.02,91.94,8.09,76,23.79,77.55,3.08,57.89,19.48,24.82,0.06,0.57,0,0.08,0.65,37.5,0.16,4.78,61.02,2.59,50,0.65,37.5,0.97,0.4,6.15,77.63,0,NA,0,NA,0,0,0,0,NA,NA,0.16,NA,NA,0,0,0,0.24,0,0,"CM2",2.106482,1.09090909090909,0.24375,20.716447,2.589765,4.774245,0.811176,0.567867,1.295,26.166541875974
"460","J. Lankester","Cambridge United","Cambridge United","England League One","2021/22","RW","AMF","RAMF",22,150000,"2022-06-30",17,660,1,0.91,1,0.34,22.36,40.24,"England","England","left",183,74,"no",5.32,4.77,62.86,2.59,15.79,0.41,0.55,0.14,1.91,2.56,1.23,0,0,0,0,4.36,0.14,1,0.14,0.12,0,0,11,1.5,45.45,9.091,0.14,1.23,44.44,0.27,100,0.95,28.57,0.27,4.91,58.33,11.05,41.98,1.77,0.82,0.82,14.05,0.95,1.36,22.91,68.45,8.32,52.46,3.95,86.21,6.95,74.51,19.36,71.83,2.45,55.56,18.32,22.99,0.05,0.55,0,0,1.23,22.22,0.27,3,54.55,2.59,47.37,1.36,30,0.82,0.41,4.91,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.55,0,0,0.68,0,0,"Winger",2.864003,1.16666666666667,0.273306,15.681895,2.998422,3.273497,0.68175,0.546612,1.226883,32.53521014719
"461","A. Akinfenwa","Wycombe Wanderers","Wycombe Wanderers","England League One","2021/22","CF","RWF",NA,39,150000,"2022-06-30",31,707,4,3.4,2,0.52,46.21,38.29,"England","England, Nigeria","right",185,110,"no",3.56,2.93,65.22,18.59,39.04,0,0,0.13,1.65,2.75,3.06,1,0.13,0,0,1.27,0.51,4,0.51,0.43,2,0.25,17,2.16,47.06,23.529,0.25,0.13,0,0,0,0.13,0,0.13,0.38,66.67,6.11,27.08,4.46,0.51,0,6.24,2.42,0.13,18.2,61.54,7.38,46.55,3.44,85.19,2.8,68.18,17.95,61.7,0.13,100,13.11,0.85,0.07,1.02,0,0,0,0,0.13,3.31,53.85,1.91,33.33,0,0,1.27,0.13,2.55,65,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.253346,1.18604651162791,0,11.20028,1.910946,1.6575,1.016496,0,0.636603,12.186461558174
"462","R. Inniss","Charlton Athletic","Charlton Athletic","England League One","2021/22","RCB","CB","LCB",26,150000,"2022-06-30",14,1021,1,0.73,2,0.73,17.1,60.31,"England","England, Trinidad and Tobago","right",196,84,"no",8.55,3.79,55.81,7.85,71.91,0.62,0.99,0.53,5.82,9.34,1.06,5,0.44,1,0.09,0.88,0.09,1,0.09,0.06,1,0.09,6,0.53,66.67,16.667,0.18,0.18,50,0,0,0.18,50,0.09,0.44,100,1.06,50,1.41,0,0.18,22.83,0.53,0.62,39.31,80.94,16.66,69.31,1.41,100,16.4,93.01,32.44,88.86,6.7,43.42,20.52,34.55,0.06,0.18,0,0,0,0,0.18,5.38,50.82,0.35,0,0.18,0,0.35,0.09,7.4,59.52,0,NA,0,NA,0,0,0,0,NA,NA,1.15,NA,NA,0,0,0,0,0,0,"CB",0.44,1.5,0,31.817514,2.115199,4.40448,0.353351,0.09,0,9.66950478
"463","O. Fané","Morecambe","Morecambe","England League One","2021/22","DMF","LCMF",NA,28,125000,"",8,529,0,0,0,0.48,26.03,48.37,"France","France, Mali","right",193,75,"no",14.63,10.72,55.56,4.42,38.46,1.53,1.72,0.68,7.15,8.03,2.55,2,0.34,0,0,0.68,0,0,0,0,0,0,1,0.17,0,0,0,0.34,50,0,0,0.34,50,0.17,1.7,30,3.91,43.48,0.34,0.34,0.51,5.95,0,1.02,21.27,72,9.19,64.81,2.72,81.25,6.64,82.05,17.69,75,3.23,57.89,18.02,31.68,0.08,0.17,0,0.17,0,0,0,3.23,42.11,1.02,50,0.17,0,0.34,0.17,4.08,54.17,0,NA,0,NA,0,0,0,0,NA,NA,0.34,NA,NA,0,0,0,0,0,0,"CDM",0.51,NA,0,15.3144,5.956032,2.210136,0,0.17,0.51,9.16977406
